chip_id,chip_x,chip_y,tile,valid_first,valid_second,valid_third,bad_pct_first,bad_pct_second,bad_pct_third,first_image_date,second_image_date,third_image_date,bad_pct_max,na_count,usage
chip_209_442,-88.82557208522229,38.70129044988583,16SCH,49957.0,49963.0,50169.0,0.1036352040816326,0.1116071428571428,0.0139508928571428,2022/03/16,2022/06/19,2022/09/12,0.1116071428571428,0.0,train
chip_209_444,-88.67003642292009,38.69214888971993,16SCH,50166.0,50168.0,50164.0,0.0179368622448979,0.0159438775510204,0.0119579081632653,2022/03/16,2022/06/19,2022/09/12,0.0179368622448979,0.0,train
chip_209_448,-88.35908392451182,38.67327894502497,16SCH,50168.0,50139.0,50137.0,0.0059789540816326,0.061782525510204,0.039859693877551,2022/03/16,2022/06/19,2022/09/12,0.061782525510204,0.0,train
chip_209_449,-88.28137115101299,38.66843925892701,16SCH,50008.0,50088.0,50176.0,0.2152423469387755,0.1415019132653061,0.0,2022/03/16,2022/06/19,2022/09/12,0.2152423469387755,0.0,train
chip_209_464,-87.11697772594327,38.589986346443965,16SDH,50169.0,50128.0,50022.0,0.0079719387755102,0.0478316326530612,0.0777264030612244,2022/03/13,2022/07/21,2022/09/24,0.0777264030612244,0.0,train
chip_210_271,-102.17416763139072,38.69527600017171,13SGC,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/03/01,2022/06/14,2022/09/27,0.0,0.0,train
chip_210_272,-102.0963347705634,38.69914387975068,13SGC,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/03/01,2022/06/14,2022/09/27,0.0,0.0,train
chip_210_277,-101.70704967177087,38.717748075030094,14SKH,50174.0,50162.0,50168.0,0.0039859693877551,0.0279017857142857,0.0159438775510204,2022/03/01,2022/06/14,2022/09/27,0.0279017857142857,0.0,train
chip_210_278,-101.6291692161876,38.72132182097353,14SKH,50176.0,50098.0,50176.0,0.0,0.0378667091836734,0.0,2022/03/01,2022/06/14,2022/09/27,0.0378667091836734,0.0,train
chip_210_281,-101.3954828400212,38.73174874169428,14SKH,50171.0,50176.0,50176.0,0.0059789540816326,0.0,0.0,2022/03/01,2022/06/14,2022/09/27,0.0059789540816326,0.0,train
chip_210_283,-101.2396554509712,38.73845468786519,14SLH,50168.0,50176.0,50176.0,0.0159438775510204,0.0,0.0,2022/03/01,2022/06/29,2022/09/27,0.0159438775510204,0.0,train
chip_210_307,-99.36776472652588,38.80359825987275,14SMH,50176.0,49984.0,49979.0,0.0,0.0996492346938775,0.1155931122448979,2022/03/28,2022/06/11,2022/09/29,0.1155931122448979,0.0,train
chip_210_308,-99.289702417714,38.80569785856251,14SMJ,50103.0,50168.0,50172.0,0.0378667091836734,0.0119579081632653,0.0079719387755102,2022/04/02,2022/06/16,2022/09/04,0.0378667091836734,0.0,train
chip_210_309,-99.21163566753351,38.807748237901066,14SMJ,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/04/02,2022/06/16,2022/09/04,0.0,0.0,train
chip_210_310,-99.1335645809747,38.809749393710725,14SMJ,50175.0,50176.0,50176.0,0.0019929846938775,0.0,0.0,2022/04/02,2022/06/16,2022/09/04,0.0019929846938775,0.0,train
chip_210_317,-98.58695438280338,38.8223788955554,14SNJ,50110.0,50083.0,50172.0,0.0378667091836734,0.0538105867346938,0.0079719387755102,2022/04/17,2022/07/21,2022/09/29,0.0538105867346938,0.0,train
chip_210_318,-98.50885238889846,38.82398612469164,14SNJ,50174.0,49064.0,50176.0,0.0039859693877551,0.6477200255102041,0.0,2022/04/17,2022/07/21,2022/09/29,0.6477200255102041,0.0,train
chip_210_320,-98.35263833642426,38.82705280985704,14SNJ,50176.0,50170.0,50174.0,0.0,0.0119579081632653,0.0039859693877551,2022/04/17,2022/07/21,2022/09/29,0.0119579081632653,0.0,train
chip_210_329,-97.64952989581084,38.838414056831205,14SPJ,50109.0,48956.0,50101.0,0.0996492346938775,0.5161830357142857,0.1295440051020408,2022/03/15,2022/06/28,2022/09/16,0.5161830357142857,0.0,train
chip_210_331,-97.49325633433304,38.840396691864704,14SPJ,50105.0,49789.0,50170.0,0.0418526785714285,0.1454878826530612,0.0059789540816326,2022/03/15,2022/06/28,2022/09/16,0.1454878826530612,0.0,train
chip_210_332,-97.41511647198308,38.841314075131216,14SPJ,50176.0,50084.0,50176.0,0.0,0.1255580357142857,0.0,2022/03/15,2022/06/28,2022/09/16,0.1255580357142857,0.0,train
chip_210_334,-97.25883111197224,38.84300096378836,14SPJ,50176.0,50162.0,50173.0,0.0,0.0139508928571428,0.0039859693877551,2022/03/15,2022/06/28,2022/09/16,0.0139508928571428,0.0,train
chip_210_337,-97.02439056786277,38.845161576975954,14SPJ,50120.0,50110.0,50157.0,0.0597895408163265,0.0996492346938775,0.0179368622448979,2022/03/15,2022/06/28,2022/09/16,0.0996492346938775,0.0,train
chip_210_383,-93.42978146809024,38.82272744824116,15SVD,50176.0,50176.0,50174.0,0.0,0.0,0.0039859693877551,2022/04/26,2022/06/30,2022/09/28,0.0039859693877551,0.0,train
chip_210_388,-93.03932201736298,38.81400533372951,15SVD,49981.0,50154.0,50095.0,0.1096141581632653,0.0318877551020408,0.0518176020408163,2022/04/26,2022/06/30,2022/09/28,0.1096141581632653,0.0,train
chip_210_389,-92.9612417026236,38.81211318724628,15SVD,50167.0,50168.0,50103.0,0.0139508928571428,0.0079719387755102,0.0518176020408163,2022/04/26,2022/06/30,2022/09/28,0.0518176020408163,0.0,train
chip_210_390,-92.8831654916606,38.81017180833771,15SWD,50166.0,50176.0,50176.0,0.0199298469387755,0.0,0.0,2022/07/12,2022/08/31,2022/09/30,0.0199298469387755,0.0,train
chip_210_391,-92.80509348954068,38.808181200961066,15SWD,50115.0,50169.0,50172.0,0.0438456632653061,0.0079719387755102,0.0039859693877551,2022/07/12,2022/08/31,2022/09/30,0.0438456632653061,0.0,train
chip_210_393,-92.6489625319262,38.804052317130655,15SWC,50172.0,50176.0,50176.0,0.0039859693877551,0.0,0.0,2022/04/03,2022/08/31,2022/09/25,0.0039859693877551,0.0,train
chip_210_394,-92.57090378639155,38.80191404908923,15SWC,50163.0,50162.0,50097.0,0.0179368622448979,0.0179368622448979,0.0637755102040816,2022/04/03,2022/08/31,2022/09/25,0.0637755102040816,0.0,train
chip_210_398,-92.25871614055434,38.792868905531,15SWC,49361.0,49913.0,49962.0,0.6218112244897959,0.253109056122449,0.1255580357142857,2022/04/03,2022/08/31,2022/09/25,0.6218112244897959,0.0,train
chip_210_428,-89.92034476874292,38.699966335919854,16SBH,50175.0,50037.0,49844.0,0.0019929846938775,0.0597895408163265,0.1793686224489795,2022/03/16,2022/03/26,2022/06/19,0.1793686224489795,0.0,train
chip_210_435,-89.37567970491247,38.67193601695443,16SBH,49986.0,50176.0,50082.0,0.1295440051020408,0.0,0.0498246173469387,2022/03/16,2022/03/26,2022/06/19,0.1295440051020408,0.0,train
chip_210_441,-88.90916925972823,38.64600094110239,16SCH,50102.0,49727.0,49984.0,0.0418526785714285,0.177375637755102,0.137515943877551,2022/03/16,2022/06/19,2022/09/12,0.177375637755102,0.0,train
chip_210_444,-88.67604095440386,38.63237318362183,16SCH,50171.0,50161.0,50155.0,0.0059789540816326,0.0159438775510204,0.0378667091836734,2022/03/16,2022/06/19,2022/09/12,0.0378667091836734,0.0,train
chip_210_447,-88.44300093894154,38.61830560529629,16SCH,50044.0,50165.0,50176.0,0.0558035714285714,0.0099649234693877,0.0,2022/03/16,2022/06/19,2022/09/12,0.0558035714285714,0.0,train
chip_210_461,-87.35672890516875,38.54684915470825,16SDH,49119.0,50140.0,50160.0,1.1479591836734695,0.0577965561224489,0.0298947704081632,2022/03/13,2022/07/21,2022/09/24,1.1479591836734695,0.0,train
chip_210_466,-86.96930800206522,38.519014337812585,16SDH,49722.0,50128.0,50176.0,0.3926179846938775,0.0418526785714285,0.0,2022/03/13,2022/07/21,2022/09/24,0.3926179846938775,0.0,train
chip_210_482,-85.73164418069089,38.42177811103952,16SFH,45583.0,45495.0,48289.0,2.4653220663265305,2.622767857142857,1.656170280612245,2022/03/28,2022/05/17,2022/09/19,2.622767857142857,0.0,train
chip_210_484,-85.57717310346516,38.40875042854719,16SFH,49706.0,49815.0,50020.0,0.3128985969387755,0.1654177295918367,0.0777264030612244,2022/03/28,2022/05/17,2022/09/19,0.3128985969387755,0.0,train
chip_210_486,-85.42275730389093,38.39552904490391,16SFH,50169.0,49061.0,49812.0,0.0079719387755102,0.3667091836734694,0.2630739795918367,2022/03/28,2022/05/17,2022/09/19,0.3667091836734694,0.0,train
chip_210_551,-80.4391585625198,37.86110431799954,17SNB,50093.0,49771.0,49953.0,0.0338807397959183,0.253109056122449,0.1554528061224489,2022/03/02,2022/05/11,2022/09/23,0.253109056122449,0.0,train
chip_211_271,-102.16910823008462,38.63544856397705,13SGC,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/03/01,2022/06/14,2022/09/27,0.0,0.0,train
chip_211_281,-101.39105858881834,38.67189131578719,14SKH,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/03/01,2022/06/14,2022/09/27,0.0,0.0,train
chip_211_282,-101.31321208941506,38.67526604696971,14SKH,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/03/01,2022/06/14,2022/09/27,0.0,0.0,train
chip_211_283,-101.23535845150822,38.67859174204592,14SLH,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/03/01,2022/06/29,2022/09/27,0.0,0.0,train
chip_211_284,-101.15749777863005,38.68186839430347,14SLH,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/03/01,2022/06/29,2022/09/27,0.0,0.0,train
chip_211_308,-99.28700124707588,38.74577946005825,14SMH,50176.0,50058.0,50175.0,0.0,0.0558035714285714,0.0019929846938775,2022/03/28,2022/06/11,2022/09/29,0.0558035714285714,0.0,train
chip_211_329,-97.64817465946328,38.77846861118006,14SPH,49515.0,49394.0,49888.0,0.6457270408163265,0.3806600765306122,0.390625,2022/03/15,2022/06/28,2022/09/26,0.6457270408163265,0.0,train
chip_211_334,-97.2577967829682,38.78305172251265,14SPH,50167.0,50129.0,50139.0,0.0079719387755102,0.061782525510204,0.0378667091836734,2022/03/15,2022/06/28,2022/09/26,0.061782525510204,0.0,train
chip_211_335,-97.1797156916037,38.7838205876136,14SPH,50170.0,50118.0,50159.0,0.0079719387755102,0.0597895408163265,0.021922831632653,2022/03/15,2022/06/28,2022/09/26,0.0597895408163265,0.0,train
chip_211_336,-97.1016330073724,38.78454019643525,14SPH,50161.0,50082.0,50159.0,0.0239158163265306,0.0916772959183673,0.0199298469387755,2022/03/15,2022/06/28,2022/09/26,0.0916772959183673,0.0,train
chip_211_388,-93.0417533951644,38.75408007145387,15SVC,49794.0,50157.0,49783.0,0.2291932397959183,0.0298947704081632,0.1713966836734693,2022/04/26,2022/07/20,2022/09/13,0.2291932397959183,0.0,train
chip_211_410,-91.32650202084037,38.70113071453698,15SXC,50138.0,50124.0,50107.0,0.0338807397959183,0.0597895408163265,0.1116071428571428,2022/03/09,2022/09/25,2022/09/30,0.1116071428571428,0.0,train
chip_211_428,-89.92532714805229,38.640135046156445,16SBH,49822.0,49943.0,50164.0,0.1654177295918367,0.1953125,0.0239158163265306,2022/03/16,2022/03/26,2022/06/19,0.1953125,0.0,train
chip_211_432,-89.6142922969962,38.62442449124104,16SBH,50173.0,49782.0,50170.0,0.0039859693877551,0.2371651785714285,0.0079719387755102,2022/03/16,2022/03/26,2022/06/19,0.2371651785714285,0.0,train
chip_211_439,-89.07031479486791,38.595047393193,16SCH,49934.0,49655.0,49994.0,0.1295440051020408,0.3109056122448979,0.1634247448979592,2022/03/16,2022/06/19,2022/09/12,0.3109056122448979,0.0,train
chip_211_441,-88.91497460406073,38.58621393468077,16SCH,50065.0,49446.0,49897.0,0.0438456632653061,0.3547512755102041,0.2072704081632653,2022/03/16,2022/06/19,2022/09/12,0.3547512755102041,0.0,train
chip_211_459,-87.51871693326494,38.49792751299447,16SDH,49946.0,50148.0,50169.0,0.2411511479591837,0.0358737244897959,0.0139508928571428,2022/03/13,2022/07/21,2022/09/24,0.2411511479591837,0.0,train
chip_211_478,-86.04887335892907,38.38762702414463,16SEH,50081.0,50165.0,50163.0,0.0318877551020408,0.021922831632653,0.0239158163265306,2022/03/13,2022/06/21,2022/09/19,0.0318877551020408,0.0,train
chip_211_551,-80.45171868776114,37.80194809429152,17SNB,50174.0,49987.0,50003.0,0.0039859693877551,0.0996492346938775,0.1136001275510204,2022/03/02,2022/05/11,2022/09/23,0.1136001275510204,0.0,train
chip_212_267,-102.4747979785663,38.55968586050256,13SGC,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/03/01,2022/06/14,2022/09/27,0.0,0.0,train
chip_212_277,-101.69770024907632,38.598056267185335,14SKH,50176.0,50174.0,50176.0,0.0,0.0039859693877551,0.0,2022/03/01,2022/06/14,2022/09/27,0.0039859693877551,0.0,train
chip_212_279,-101.54218577531658,38.60514305046672,14SKH,50171.0,50176.0,50094.0,0.0099649234693877,0.0,0.0518176020408163,2022/03/01,2022/06/14,2022/09/27,0.0518176020408163,0.0,train
chip_212_285,-101.07546732359818,38.62522776510795,14SLH,50176.0,50176.0,50169.0,0.0,0.0,0.0099649234693877,2022/03/01,2022/06/29,2022/09/27,0.0099649234693877,0.0,train
chip_212_289,-100.76418409272502,38.637637343927054,14SLH,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/03/01,2022/06/29,2022/09/27,0.0,0.0,train
chip_212_296,-100.21919615407334,38.65746580380453,14SLH,49608.0,49353.0,49612.0,0.6297831632653061,1.2017697704081634,0.8250956632653061,2022/03/01,2022/06/29,2022/09/27,1.2017697704081634,0.0,train
chip_212_306,-99.4401688463826,38.68161988035598,14SMH,50176.0,50081.0,50175.0,0.0,0.0318877551020408,0.0019929846938775,2022/03/28,2022/06/11,2022/09/29,0.0318877551020408,0.0,train
chip_212_307,-99.3622389386359,38.683765149963975,14SMH,50176.0,50150.0,50176.0,0.0,0.0279017857142857,0.0,2022/03/28,2022/06/11,2022/09/29,0.0279017857142857,0.0,train
chip_212_330,-97.56881416737372,38.71953775320424,14SPH,50167.0,49857.0,50156.0,0.0179368622448979,0.2272002551020408,0.039859693877551,2022/03/15,2022/06/28,2022/09/26,0.2272002551020408,0.0,train
chip_212_332,-97.41279296823308,38.72141869654235,14SPH,50176.0,50151.0,50174.0,0.0,0.0318877551020408,0.0039859693877551,2022/03/15,2022/06/28,2022/09/26,0.0318877551020408,0.0,train
chip_212_334,-97.25676415219968,38.72310279741225,14SPH,50172.0,50134.0,50166.0,0.0079719387755102,0.0438456632653061,0.0199298469387755,2022/03/15,2022/06/28,2022/09/26,0.0438456632653061,0.0,train
chip_212_388,-93.0441807841211,38.69415505348705,15SVC,49976.0,50157.0,49773.0,0.1056281887755102,0.0259088010204081,0.2132493622448979,2022/04/26,2022/07/20,2022/09/13,0.2132493622448979,0.0,train
chip_212_390,-92.8882801692524,38.69032785395685,15SWC,50174.0,50168.0,50168.0,0.0019929846938775,0.0159438775510204,0.0159438775510204,2022/04/03,2022/08/31,2022/09/25,0.0159438775510204,0.0,train
chip_212_411,-91.2524947420554,38.63828000275247,15SXC,50147.0,50174.0,50175.0,0.0338807397959183,0.0039859693877551,0.0019929846938775,2022/03/09,2022/09/25,2022/09/30,0.0338807397959183,0.0,train
chip_212_413,-91.09683713737682,38.63219428607349,15SXC,50164.0,50160.0,50158.0,0.0159438775510204,0.021922831632653,0.0239158163265306,2022/03/09,2022/09/25,2022/09/30,0.0239158163265306,0.0,train
chip_212_429,-89.85259351543647,38.57645266928351,16SBH,49828.0,50173.0,49748.0,0.29296875,0.0039859693877551,0.1634247448979592,2022/03/16,2022/03/26,2022/06/19,0.29296875,0.0,train
chip_212_439,-89.07598449488172,38.53525299320735,16SCH,50003.0,49752.0,49331.0,0.1116071428571428,0.2252072704081632,0.5361128826530612,2022/03/16,2022/06/19,2022/09/12,0.5361128826530612,0.0,train
chip_212_440,-88.99837280366219,38.53086428978205,16SCH,50014.0,49873.0,49742.0,0.1036352040816326,0.2112563775510204,0.3009406887755102,2022/03/16,2022/06/19,2022/09/12,0.3009406887755102,0.0,train
chip_212_441,-88.92077046794061,38.52642675950399,16SCH,50104.0,49883.0,49968.0,0.039859693877551,0.1215720663265306,0.1634247448979592,2022/03/16,2022/06/19,2022/09/12,0.1634247448979592,0.0,train
chip_212_442,-88.84317758949791,38.52194041123027,16SCH,50174.0,50154.0,50168.0,0.0039859693877551,0.0239158163265306,0.0159438775510204,2022/03/16,2022/06/19,2022/09/12,0.0239158163265306,0.0,train
chip_212_447,-88.45535861348857,38.49877671647964,16SCH,50176.0,50169.0,50125.0,0.0,0.0099649234693877,0.0677614795918367,2022/03/16,2022/06/19,2022/09/12,0.0677614795918367,0.0,train
chip_212_489,-85.20883636651908,38.25619980293553,16SFH,50173.0,50152.0,50169.0,0.0039859693877551,0.0378667091836734,0.0139508928571428,2022/03/28,2022/05/17,2022/09/19,0.0378667091836734,0.0,train
chip_213_261,-102.93497341782992,38.47452281915068,13SFC,50020.0,50176.0,50176.0,0.3109056122448979,0.0,0.0,2022/03/19,2022/07/12,2022/09/30,0.3109056122448979,0.0,train
chip_213_270,-102.236648880465,38.51188622935413,13SGC,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/03/01,2022/06/14,2022/09/27,0.0,0.0,train
chip_213_276,-101.77071951605012,38.53459643159569,14SKH,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/03/01,2022/06/14,2022/09/27,0.0,0.0,train
chip_213_278,-101.61534686995516,38.54177526156106,14SKH,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/03/01,2022/06/14,2022/09/27,0.0,0.0,train
chip_213_282,-101.30451221923845,38.55554571796266,14SKH,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/03/01,2022/06/14,2022/09/27,0.0,0.0,train
chip_213_285,-101.07131128383372,38.56535954053104,14SLH,50176.0,49887.0,50176.0,0.0,0.1415019132653061,0.0,2022/03/01,2022/06/29,2022/09/27,0.1415019132653061,0.0,train
chip_213_292,-100.52694278711571,38.58654400024863,14SLH,50171.0,50172.0,49957.0,0.0099649234693877,0.0079719387755102,0.1534598214285714,2022/03/01,2022/06/29,2022/09/27,0.1534598214285714,0.0,train
chip_213_294,-100.3713527417702,38.59215562214409,14SLH,50172.0,50176.0,50176.0,0.0079719387755102,0.0,0.0,2022/03/01,2022/06/29,2022/09/27,0.0079719387755102,0.0,train
chip_213_300,-99.90444519561213,38.607813591715015,14SMH,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/03/28,2022/06/11,2022/09/29,0.0,0.0,train
chip_213_307,-99.35948283627108,38.62384885588674,14SMH,50176.0,50172.0,50176.0,0.0,0.0039859693877551,0.0,2022/03/28,2022/06/11,2022/09/29,0.0039859693877551,0.0,train
chip_213_310,-99.12585776436012,38.62998479124415,14SMH,50175.0,50173.0,50176.0,0.0019929846938775,0.0059789540816326,0.0,2022/03/28,2022/06/11,2022/09/29,0.0059789540816326,0.0,train
chip_213_313,-98.89219489056492,38.63567876926555,14SNH,47289.0,50174.0,50176.0,3.42594068877551,0.0039859693877551,0.0,2022/03/03,2022/03/28,2022/09/04,3.42594068877551,0.0,train
chip_213_315,-98.73640003116336,38.63922917130137,14SNH,50170.0,50176.0,50176.0,0.0059789540816326,0.0,0.0,2022/03/03,2022/03/28,2022/09/04,0.0059789540816326,0.0,train
chip_213_329,-97.64547085582936,38.65857856699231,14SPH,50176.0,50084.0,50120.0,0.0,0.0518176020408163,0.061782525510204,2022/03/15,2022/06/28,2022/09/26,0.061782525510204,0.0,train
chip_213_330,-97.56752733644711,38.65959201427957,14SPH,50176.0,50122.0,46471.0,0.0,0.0478316326530612,3.603316326530612,2022/03/15,2022/06/28,2022/09/26,3.603316326530612,0.0,train
chip_213_332,-97.41163407505096,38.66147140793517,14SPH,50176.0,50127.0,50167.0,0.0,0.0577965561224489,0.0099649234693877,2022/03/15,2022/06/28,2022/09/26,0.0577965561224489,0.0,train
chip_213_335,-97.1777801984546,38.66392171831502,14SPH,50172.0,50119.0,50165.0,0.0079719387755102,0.0538105867346938,0.0139508928571428,2022/03/15,2022/06/28,2022/09/26,0.0538105867346938,0.0,train
chip_213_391,-92.8129509485976,38.628420473694,15SWC,49557.0,49844.0,50071.0,0.3706951530612244,0.2032844387755102,0.0757334183673469,2022/04/03,2022/08/31,2022/09/25,0.3706951530612244,0.0,train
chip_213_399,-92.19007168038463,38.610767606987736,15SWC,45757.0,50095.0,50145.0,3.812579719387755,0.0498246173469387,0.0239158163265306,2022/04/03,2022/08/31,2022/09/25,3.812579719387755,0.0,train
chip_213_402,-91.95657349022991,38.60333803890934,15SWC,47464.0,50129.0,50067.0,3.696986607142857,0.0577965561224489,0.061782525510204,2022/04/03,2022/08/31,2022/09/25,3.696986607142857,0.0,train
chip_213_413,-91.10085259521276,38.57232034811805,15SXC,50100.0,49844.0,49760.0,0.0717474489795918,0.2710459183673469,0.3168845663265306,2022/03/09,2022/09/25,2022/09/30,0.3168845663265306,0.0,train
chip_213_414,-91.02309711245655,38.56920649761467,15SXC,49741.0,50156.0,50046.0,0.2192283163265306,0.0199298469387755,0.0657684948979591,2022/03/09,2022/09/25,2022/09/30,0.2192283163265306,0.0,train
chip_213_416,-90.86760625713838,38.56283185091663,15SXC,49257.0,49837.0,50109.0,0.4643654336734694,0.2690529336734694,0.0438456632653061,2022/03/09,2022/09/25,2022/09/30,0.4643654336734694,0.0,train
chip_213_426,-90.09058097841124,38.52802142392788,15SYC,50085.0,48200.0,46928.0,0.0478316326530612,0.9725765306122448,2.782206632653061,2022/03/01,2022/06/19,2022/09/27,2.782206632653061,0.0,train
chip_213_429,-89.8576228442386,38.51662439050122,16SBH,49094.0,50176.0,50003.0,1.3671875,0.0,0.1674107142857142,2022/03/16,2022/03/26,2022/06/19,1.3671875,0.0,train
chip_213_432,-89.624738609008,38.50478744974715,16SBH,49982.0,49968.0,49917.0,0.1335299744897959,0.079719387755102,0.0956632653061224,2022/03/16,2022/03/26,2022/06/19,0.1335299744897959,0.0,train
